 "ZEIT[h]" "NOVF  1" "NOVF  2"
  692.500     0.000     0.000
  692.667     0.000     0.000
  692.833     0.000     0.000
  693.000     0.000     0.000
  693.167     0.000     0.000
  693.333     0.000     0.000
  693.500     0.000     0.000
  693.667     0.000     0.000
  693.833     0.000     0.000
  694.000     0.000     0.000
  694.167     0.000     0.000
  694.333     0.000     0.000
  694.500     0.000     0.000
  694.667     0.000     0.000
  694.833     0.000     0.000
  695.000     0.000     0.000
  695.167     0.000     0.000
  695.333     0.000     0.000
  695.500     0.000     0.000
  695.667     0.000     0.000
  695.833     0.000     0.000
  696.000     0.000     0.000
  696.167     0.000     0.000
  696.333     0.000     0.000
  696.500     0.000     0.000
  696.667     0.000     0.000
  696.833     0.000     0.000
  697.000     0.000     0.000
  697.167     0.000     0.000
  697.333     0.000     0.000
  697.500     0.000     0.000
  697.667     0.000     0.000
  697.833     0.000     0.000
  698.000     0.000     0.000
  698.167     0.000     0.000
  698.333     0.000     0.000
  698.500     0.000     0.000
  698.667     0.000     0.000
  698.833     0.000     0.000
  699.000     0.000     0.000
  699.167     0.000     0.000
  699.333     0.000     0.000
  699.500     0.000     0.000
  699.667     0.000     0.000
  699.833     0.000     0.000
  700.000     0.000     0.000
  700.167     0.000     0.000
  700.333     0.000     0.000
  700.500     0.000     0.000
  700.667     0.000     0.000
  700.833     0.000     0.000
  701.000     0.000     0.000
  701.167     0.000     0.000
  701.333     0.000     0.000
  701.500     0.000     0.000
  701.667     0.000     0.000
  701.833     0.000     0.000
  702.000     0.000     0.000
  702.167     0.000     0.000
  702.333     0.000     0.000
  702.500     0.000     0.000
  702.667     0.000     0.000
  702.833     0.000     0.000
  703.000     0.000     0.000
  703.167     0.000     0.000
  703.333     0.000     0.000
  703.500     0.000     0.000
  703.667     0.000     0.000
  703.833     0.000     0.000
  704.000     0.000     0.000
  704.167     0.000     0.000
  704.333     0.000     0.000
  704.500     0.000     0.000
  704.667     0.000     0.000
  704.833     0.000     0.000
  705.000     0.000     0.000
  705.167     0.000     0.000
  705.333     0.000     0.000
  705.500     0.000     0.000
  705.667     0.000     0.000
  705.833     0.000     0.000
  706.000     0.000     0.000
  706.167     0.000     0.000
  706.333     0.000     0.000
  706.500     0.000     0.000
  706.667     0.000     0.000
  706.833     0.000     0.000
  707.000     0.000     0.000
  707.167     0.000     0.000
  707.333     0.000     0.000
  707.500     0.000     0.000
  707.667     0.000     0.000
  707.833     0.000     0.000
  708.000     0.000     0.000
  708.167     0.000     0.000
  708.333     0.000     0.000
  708.500     0.000     0.000
  708.667     0.000     0.000
  708.833     0.000     0.000
  709.000     0.000     0.000
  709.167     0.000     0.000
  709.333     0.000     0.000
  709.500     0.000     0.000
  709.667     0.000     0.000
  709.833     0.000     0.000
  710.000     0.000     0.000
  710.167     0.000     0.000
  710.333     0.000     0.000
  710.500     0.000     0.000
  710.667     0.000     0.000
  710.833     0.000     0.000
  711.000     0.000     0.000
  711.167     0.000     0.000
  711.333     0.000     0.000
  711.500     0.000     0.000
  711.667     0.000     0.000
  711.833     0.000     0.000
  712.000     0.000     0.000
  712.167     0.000     0.000
  712.333     0.000     0.000
  712.500     0.000     0.000
  712.667     0.000     0.000
  712.833     0.000     0.000
  713.000     0.000     0.000
  713.167     0.000     0.000
  713.333     0.000     0.000
  713.500     0.000     0.000
  713.667     0.000     0.000
  713.833     0.000     0.000
  714.000     0.000     0.000
  714.167     0.000     0.000
  714.333     0.000     0.000
  714.500     0.000     0.000
  714.667     0.000     0.000
  714.833     0.000     0.000
  715.000     0.000     0.000
  715.167     0.000     0.000
  715.333     0.000     0.000
  715.500     0.000     0.000
  715.667     0.000     0.000
  715.833     0.000     0.000
  716.000     0.000     0.000
  716.167     0.000     0.000
  716.333     0.000     0.000
  716.500     0.000     0.000
  716.667     0.000     0.000
  716.833     0.000     0.000
  717.000     0.000     0.000
  717.167     0.000     0.000
  717.333     0.000     0.000
  717.500     0.000     0.000
  717.667     0.000     0.000
  717.833     0.000     0.000
  718.000     0.000     0.000
  718.167     0.000     0.000
  718.333     0.000     0.000
  718.500     0.000     0.000
  718.667     0.000     0.000
  718.833     0.000     0.000
  719.000     0.000     0.000
  719.167     0.000     0.000
  719.333     0.000     0.000
  719.500     0.000     0.000
  719.667     0.000     0.000
  719.833     0.000     0.000
  720.000     0.000     0.000
  720.167     0.000     0.000
  720.333     0.000     0.000
  720.500     0.000     0.000
  720.667     0.000     0.000
  720.833     0.000     0.000
  721.000     0.000     0.000
  721.167     0.000     0.000
  721.333     0.000     0.000
  721.500     0.000     0.000
  721.667     0.000     0.000
  721.833     0.000     0.000
  722.000     0.000     0.000
  722.167     0.000     0.000
  722.333     0.000     0.000
  722.500     0.000     0.000
  722.667     0.000     0.000
  722.833     0.000     0.000
  723.000     0.000     0.000
  723.167     0.000     0.000
  723.333     0.000     0.000
  723.500     0.000     0.000
  723.667     0.000     0.000
  723.833     0.000     0.000
  724.000     0.000     0.000
  724.167     0.000     0.000
  724.333     0.000     0.000
  724.500     0.000     0.000
  724.667     0.000     0.000
  724.833     0.000     0.000
  725.000     0.000     0.000
  725.167     0.000     0.000
  725.333     0.000     0.000
  725.500     0.000     0.000
  725.667     0.000     0.000
  725.833     0.000     0.000
  726.000     0.000     0.000
  726.167     0.000     0.000
  726.333     0.000     0.000
  726.500     0.000     0.000
  726.667     0.000     0.000
  726.833     0.000     0.000
  727.000     0.000     0.000
  727.167     0.000     0.000
  727.333     0.000     0.000
  727.500     0.000     0.000
  727.667     0.000     0.000
  727.833     0.000     0.000
  728.000     0.000     0.000
  728.167     0.000     0.000
  728.333     0.000     0.000
  728.500     0.000     0.000
  728.667     0.000     0.000
  728.833     0.000     0.000
  729.000     0.000     0.000
  729.167     0.000     0.000
  729.333     0.000     0.000
  729.500     0.000     0.000
  729.667     0.000     0.000
  729.833     0.000     0.000
  730.000     0.000     0.000
  730.167     0.000     0.000
  730.333     0.000     0.000
  730.500     0.000     0.000
  730.667     0.000     0.000
  730.833     0.000     0.000
  731.000     0.000     0.000
  731.167     0.000     0.000
  731.333     0.000     0.000
  731.500     0.000     0.000
  731.667     0.000     0.000
  731.833     0.000     0.000
  732.000     0.000     0.000
  732.167     0.000     0.000
  732.333     0.000     0.000
  732.500     0.000     0.000
  732.667     0.000     0.000
  732.833     0.000     0.000
  733.000     0.000     0.000
  733.167     0.000     0.000
  733.333     0.000     0.000
  733.500     0.000     0.000
  733.667     0.000     0.000
  733.833     0.000     0.000
  734.000     0.000     0.000
  734.167     0.000     0.000
  734.333     0.000     0.000
  734.500     0.000     0.000
  734.667     0.000     0.000
  734.833     0.000     0.000
  735.000     0.000     0.000
  735.167     0.000     0.000
  735.333     0.000     0.000
  735.500     0.000     0.000
  735.667     0.000     0.000
  735.833     0.000     0.000
  736.000     0.000     0.000
  736.167     0.000     0.000
  736.333     0.000     0.000
  736.500     0.000     0.000
  736.667     0.000     0.000
  736.833     0.000     0.000
  737.000     0.000     0.000
  737.167     0.000     0.000
  737.333     0.000     0.000
  737.500     0.000     0.000
  737.667     0.000     0.000
  737.833     0.000     0.000
  738.000     0.000     0.000
  738.167     0.000     0.000
  738.333     0.000     0.000
  738.500     0.000     0.000
  738.667     0.000     0.000
  738.833     0.000     0.000
  739.000     0.000     0.000
  739.167     0.000     0.000
  739.333     0.000     0.000
  739.500     0.000     0.000
  739.667     0.000     0.000
  739.833     0.000     0.000
  740.000     0.000     0.000
  740.167     0.000     0.000
  740.333     0.000     0.000
  740.500     0.000     0.000
  740.667     0.000     0.000
  740.833     0.000     0.000
  741.000     0.000     0.000
  741.167     0.000     0.000
  741.333     0.000     0.000
  741.500     0.000     0.000
  741.667     0.000     0.000
  741.833     0.000     0.000
  742.000     0.000     0.000
  742.167     0.000     0.000
  742.333     0.000     0.000
  742.500     0.000     0.000
  742.667     0.000     0.000
  742.833     0.000     0.000
  743.000     0.000     0.000
  743.167     0.000     0.000
  743.333     0.000     0.000
  743.500     0.000     0.000
  743.667     0.000     0.000
  743.833     0.000     0.000
  744.000     0.000     0.000
  744.167     0.000     0.000
  744.333     0.000     0.000
  744.500     0.000     0.000
  744.667     0.000     0.000
  744.833     0.000     0.000
  745.000     0.000     0.000
  745.167     0.000     0.000
  745.333     0.000     0.000
  745.500     0.000     0.000
  745.667     0.000     0.000
  745.833     0.000     0.000
  746.000     0.000     0.000
  746.167     0.000     0.000
  746.333     0.000     0.000
  746.500     0.000     0.000
  746.667     0.000     0.000
  746.833     0.000     0.000
  747.000     0.000     0.000
  747.167     0.000     0.000
  747.333     0.000     0.000
  747.500     0.000     0.000
  747.667     0.000     0.000
  747.833     0.000     0.000
  748.000     0.000     0.000
  748.167     0.000     0.000
  748.333     0.000     0.000
  748.500     0.000     0.000
  748.667     0.000     0.000
  748.833     0.000     0.000
  749.000     0.000     0.000
  749.167     0.000     0.000
  749.333     0.000     0.000
  749.500     0.000     0.000
  749.667     0.000     0.000
  749.833     0.000     0.000
  750.000     0.000     0.000
  750.167     0.000     0.000
  750.333     0.000     0.000
  750.500     0.000     0.000
  750.667     0.000     0.000
  750.833     0.000     0.000
  751.000     0.000     0.000
  751.167     0.000     0.000
  751.333     0.000     0.000
  751.500     0.000     0.000
  751.667     0.000     0.000
  751.833     0.000     0.000
  752.000     0.000     0.000
  752.167     0.000     0.000
  752.333     0.000     0.000
  752.500     0.000     0.000
  752.667     0.000     0.000
  752.833     0.000     0.000
  753.000     0.000     0.000
  753.167     0.000     0.000
  753.333     0.000     0.000
  753.500     0.000     0.000
  753.667     0.000     0.000
  753.833     0.000     0.000
  754.000     0.000     0.000
  754.167     0.000     0.000
  754.333     0.000     0.000
  754.500     0.000     0.000
  754.667     0.000     0.000
  754.833     0.000     0.000
  755.000     0.000     0.000
  755.167     0.000     0.000
  755.333     0.000     0.000
  755.500     0.000     0.000
  755.667     0.000     0.000
  755.833     0.000     0.000
  756.000     0.000     0.000
  756.167     0.000     0.000
  756.333     0.000     0.000
  756.500     0.000     0.000
  756.667     0.000     0.000
  756.833     0.000     0.000
  757.000     0.000     0.000
  757.167     0.000     0.000
  757.333     0.000     0.000
  757.500     0.000     0.000
  757.667     0.000     0.000
  757.833     0.000     0.000
  758.000     0.000     0.000
  758.167     0.000     0.000
  758.333     0.000     0.000
  758.500     0.000     0.000
  758.667     0.000     0.000
  758.833     0.000     0.000
  759.000     0.000     0.000
  759.167     0.000     0.000
  759.333     0.000     0.000
  759.500     0.000     0.000
  759.667     0.000     0.000
  759.833     0.000     0.000
  760.000     0.000     0.000
  760.167     0.000     0.000
  760.333     0.000     0.000
  760.500     0.000     0.000
  760.667     0.000     0.000
  760.833     0.000     0.000
  761.000     0.000     0.000
  761.167     0.000     0.000
  761.333     0.000     0.000
  761.500     0.000     0.000
  761.667     0.000     0.000
  761.833     0.000     0.000
  762.000     0.000     0.000
  762.167     0.000     0.000
  762.333     0.000     0.000
  762.500     0.000     0.000
  762.667     0.000     0.000
  762.833     0.000     0.000
  763.000     0.000     0.000
  763.167     0.000     0.000
  763.333     0.000     0.000
  763.500     0.000     0.000
  763.667     0.000     0.000
  763.833     0.000     0.000
  764.000     0.000     0.000
  764.167     0.000     0.000
  764.333     0.000     0.000
  764.500     0.000     0.000
  764.667     0.000     0.000
  764.833     0.000     0.000
  765.000     0.000     0.000
  765.167     0.000     0.000
  765.333     0.000     0.000
  765.500     0.000     0.000
  765.667     0.000     0.000
  765.833     0.000     0.000
  766.000     0.000     0.000
  766.167     0.000     0.000
  766.333     0.000     0.000
  766.500     0.000     0.000
  766.667     0.000     0.000
  766.833     0.000     0.000
  767.000     0.000     0.000
  767.167     0.000     0.000
  767.333     0.000     0.000
  767.500     0.000     0.000
  767.667     0.000     0.000
  767.833     0.000     0.000
  768.000     0.000     0.000
  768.167     0.000     0.000
  768.333     0.000     0.000
  768.500     0.000     0.000
  768.667     0.000     0.000
  768.833     0.000     0.000
  769.000     0.000     0.000
  769.167     0.000     0.000
  769.333     0.000     0.000
  769.500     0.000     0.000
  769.667     0.000     0.000
  769.833     0.000     0.000
  770.000     0.000     0.000
  770.167     0.000     0.000
  770.333     0.000     0.000
  770.500     0.000     0.000
  770.667     0.000     0.000
  770.833     0.000     0.000
  771.000     0.000     0.000
  771.167     0.000     0.000
  771.333     0.000     0.000
  771.500     0.000     0.000
  771.667     0.000     0.000
  771.833     0.000     0.000
  772.000     0.000     0.000
  772.167     0.000     0.000
  772.333     0.000     0.000
  772.500     0.000     0.000
  772.667     0.000     0.000
  772.833     0.000     0.000
  773.000     0.000     0.000
  773.167     0.000     0.000
  773.333     0.000     0.000
  773.500     0.000     0.000
  773.667     0.000     0.000
  773.833     0.000     0.000
  774.000     0.000     0.000
  774.167     0.000     0.000
  774.333     0.000     0.000
  774.500     0.000     0.000
  774.667     0.000     0.000
  774.833     0.000     0.000
  775.000     0.000     0.000
  775.167     0.000     0.000
  775.333     0.000     0.000
  775.500     0.000     0.000
  775.667     0.000     0.000
  775.833     0.000     0.000
  776.000     0.000     0.000
  776.167     0.000     0.000
  776.333     0.000     0.000
  776.500     0.000     0.000
  776.667     0.000     0.000
  776.833     0.000     0.000
  777.000     0.000     0.000
  777.167     0.000     0.000
  777.333     0.000     0.000
  777.500     0.000     0.000
  777.667     0.000     0.000
  777.833     0.000     0.000
  778.000     0.000     0.000
  778.167     0.000     0.000
  778.333     0.000     0.000
  778.500     0.000     0.000
  778.667     0.000     0.000
  778.833     0.000     0.000
  779.000     0.000     0.000
  779.167     0.000     0.000
  779.333     0.000     0.000
  779.500     0.000     0.000
  779.667     0.000     0.000
  779.833     0.000     0.000
  780.000     0.000     0.000
  780.167     0.000     0.000
  780.333     0.000     0.000
  780.500     0.000     0.000
  780.667     0.000     0.000
  780.833     0.000     0.000
  781.000     0.000     0.000
  781.167     0.000     0.000
  781.333     0.000     0.000
  781.500     0.000     0.000
  781.667     0.000     0.000
  781.833     0.000     0.000
  782.000     0.000     0.000
  782.167     0.000     0.000
  782.333     0.000     0.000
  782.500     0.000     0.000
  782.667     0.000     0.000
  782.833     0.000     0.000
  783.000     0.000     0.000
  783.167     0.000     0.000
  783.333     0.000     0.000
  783.500     0.000     0.000
  783.667     0.000     0.000
  783.833     0.000     0.000
  784.000     0.000     0.000
  784.167     0.000     0.000
  784.333     0.000     0.000
  784.500     0.000     0.000
  784.667     0.000     0.000
  784.833     0.000     0.000
  785.000     0.000     0.000
  785.167     0.000     0.000
  785.333     0.000     0.000
  785.500     0.000     0.000
  785.667     0.000     0.000
  785.833     0.000     0.000
  786.000     0.000     0.000
  786.167     0.000     0.000
  786.333     0.000     0.000
  786.500     0.000     0.000
  786.667     0.000     0.000
  786.833     0.000     0.000
  787.000     0.000     0.000
  787.167     0.000     0.000
  787.333     0.000     0.000
  787.500     0.000     0.000
  787.667     0.000     0.000
  787.833     0.000     0.000
  788.000     0.000     0.000
  788.167     0.000     0.000
  788.333     0.000     0.000
  788.500     0.000     0.000
  788.667     0.000     0.000
  788.833     0.000     0.000
  789.000     0.000     0.000
  789.167     0.000     0.000
  789.333     0.000     0.000
  789.500     0.000     0.000
  789.667     0.000     0.000
  789.833     0.000     0.000
  790.000     0.000     0.000
  790.167     0.000     0.000
  790.333     0.000     0.000
  790.500     0.000     0.000
  790.667     0.000     0.000
  790.833     0.000     0.000
  791.000     0.000     0.000
  791.167     0.000     0.000
  791.333     0.000     0.000
  791.500     0.000     0.000
  791.667     0.000     0.000
  791.833     0.000     0.000
  792.000     0.000     0.000
  792.167     0.000     0.000
  792.333     0.000     0.000
  792.500     0.000     0.000
  792.667     0.000     0.000
  792.833     0.000     0.000
  793.000     0.000     0.000
  793.167     0.000     0.000
  793.333     0.000     0.000
  793.500     0.000     0.000
  793.667     0.000     0.000
  793.833     0.000     0.000
  794.000     0.000     0.000
  794.167     0.000     0.000
  794.333     0.000     0.000
  794.500     0.000     0.000
  794.667     0.000     0.000
  794.833     0.000     0.000
  795.000     0.000     0.000
  795.167     0.000     0.000
  795.333     0.000     0.000
  795.500     0.000     0.000
  795.667     0.000     0.000
  795.833     0.000     0.000
  796.000     0.000     0.000
  796.167     0.000     0.000
  796.333     0.000     0.000
  796.500     0.000     0.000
  796.667     0.000     0.000
  796.833     0.000     0.000
  797.000     0.000     0.000
  797.167     0.000     0.000
  797.333     0.000     0.000
  797.500     0.000     0.000
  797.667     0.000     0.000
  797.833     0.000     0.000
  798.000     0.000     0.000
  798.167     0.000     0.000
  798.333     0.000     0.000
  798.500     0.000     0.000
  798.667     0.000     0.000
  798.833     0.000     0.000
  799.000     0.000     0.000
  799.167     0.000     0.000
  799.333     0.000     0.000
  799.500     0.000     0.000
  799.667     0.000     0.000
  799.833     0.000     0.000
  800.000     0.000     0.000
  800.167     0.000     0.000
  800.333     0.000     0.000
  800.500     0.000     0.000
  800.667     0.000     0.000
  800.833     0.000     0.000
  801.000     0.000     0.000
  801.167     0.000     0.000
  801.333     0.000     0.000
  801.500     0.000     0.000
  801.667     0.000     0.000
  801.833     0.000     0.000
  802.000     0.000     0.000
  802.167     0.000     0.000
  802.333     0.000     0.000
  802.500     0.000     0.000
  802.667     0.000     0.000
  802.833     0.000     0.000
  803.000     0.000     0.000
  803.167     0.000     0.000
  803.333     0.000     0.000
  803.500     0.000     0.000
  803.667     0.000     0.000
  803.833     0.000     0.000
  804.000     0.000     0.000
  804.167     0.000     0.000
  804.333     0.000     0.000
  804.500     0.000     0.000
  804.667     0.000     0.000
  804.833     0.000     0.000
  805.000     0.000     0.000
  805.167     0.000     0.000
  805.333     0.000     0.000
  805.500     0.000     0.000
  805.667     0.000     0.000
  805.833     0.000     0.000
  806.000     0.000     0.000
  806.167     0.000     0.000
  806.333     0.000     0.000
  806.500     0.000     0.000
  806.667     0.000     0.000
  806.833     0.000     0.000
  807.000     0.000     0.000
  807.167     0.000     0.000
  807.333     0.000     0.000
  807.500     0.000     0.000
  807.667     0.000     0.000
  807.833     0.000     0.000
  808.000     0.000     0.000
  808.167     0.000     0.000
  808.333     0.000     0.000
  808.500     0.000     0.000
  808.667     0.000     0.000
  808.833     0.000     0.000
  809.000     0.000     0.000
  809.167     0.000     0.000
  809.333     0.000     0.000
  809.500     0.000     0.000
  809.667     0.000     0.000
  809.833     0.000     0.000
  810.000     0.000     0.000
  810.167     0.000     0.000
  810.333     0.000     0.000
  810.500     0.000     0.000
  810.667     0.000     0.000
  810.833     0.000     0.000
  811.000     0.000     0.000
  811.167     0.000     0.000
  811.333     0.000     0.000
  811.500     0.000     0.000
  811.667     0.000     0.000
  811.833     0.000     0.000
  812.000     0.000     0.000
  812.167     0.000     0.000
  812.333     0.000     0.000
  812.500     0.000     0.000
  812.667     0.000     0.000
  812.833     0.000     0.000
  813.000     0.000     0.000
  813.167     0.000     0.000
  813.333     0.000     0.000
  813.500     0.000     0.000
  813.667     0.000     0.000
  813.833     0.000     0.000
  814.000     0.000     0.000
  814.167     0.000     0.000
  814.333     0.000     0.000
  814.500     0.000     0.000
  814.667     0.000     0.000
  814.833     0.000     0.000
  815.000     0.000     0.000
  815.167     0.000     0.000
  815.333     0.000     0.000
  815.500     0.000     0.000
  815.667     0.000     0.000
  815.833     0.000     0.000
  816.000     0.000     0.000
  816.167     0.000     0.000
  816.333     0.000     0.000
  816.500     0.000     0.000
  816.667     0.000     0.000
  816.833     0.000     0.000
  817.000     0.000     0.000
  817.167     0.000     0.000
  817.333     0.000     0.000
  817.500     0.000     0.000
  817.667     0.000     0.000
  817.833     0.000     0.000
  818.000     0.000     0.000
  818.167     0.000     0.000
  818.333     0.000     0.000
  818.500     0.000     0.000
  818.667     0.000     0.000
  818.833     0.000     0.000
  819.000     0.000     0.000
  819.167     0.000     0.000
  819.333     0.000     0.000
  819.500     0.000     0.000
  819.667     0.000     0.000
  819.833     0.000     0.000
  820.000     0.000     0.000
  820.167     0.000     0.000
  820.333     0.000     0.000
  820.500     0.000     0.000
  820.667     0.000     0.000
  820.833     0.000     0.000
  821.000     0.000     0.000
  821.167     0.000     0.000
  821.333     0.000     0.000
  821.500     0.000     0.000
  821.667     0.000     0.000
  821.833     0.000     0.000
  822.000     0.000     0.000
  822.167     0.000     0.000
  822.333     0.000     0.000
  822.500     0.000     0.000
  822.667     0.000     0.000
  822.833     0.000     0.000
  823.000     0.000     0.000
  823.167     0.000     0.000
  823.333     0.000     0.000
  823.500     0.000     0.000
  823.667     0.000     0.000
  823.833     0.000     0.000
  824.000     0.000     0.000
  824.167     0.000     0.000
  824.333     0.000     0.000
  824.500     0.000     0.000
  824.667     0.000     0.000
  824.833     0.000     0.000
  825.000     0.000     0.000
  825.167     0.000     0.000
  825.333     0.000     0.000
  825.500     0.000     0.000
  825.667     0.000     0.000
  825.833     0.000     0.000
  826.000     0.000     0.000
  826.167     0.000     0.000
  826.333     0.000     0.000
  826.500     0.000     0.000
  826.667     0.000     0.000
  826.833     0.000     0.000
  827.000     0.000     0.000
  827.167     0.000     0.000
  827.333     0.000     0.000
  827.500     0.000     0.000
  827.667     0.000     0.000
  827.833     0.000     0.000
  828.000     0.000     0.000
  828.167     0.000     0.000
  828.333     0.000     0.000
  828.500     0.000     0.000
  828.667     0.000     0.000
  828.833     0.000     0.000
  829.000     0.000     0.000
  829.167     0.000     0.000
  829.333     0.000     0.000
  829.500     0.000     0.000
  829.667     0.000     0.000
  829.833     0.000     0.000
  830.000     0.000     0.000
  830.167     0.000     0.000
  830.333     0.000     0.000
  830.500     0.000     0.000
  830.667     0.000     0.000
  830.833     0.000     0.000
  831.000     0.000     0.000
  831.167     0.000     0.000
  831.333     0.000     0.000
  831.500     0.000     0.000
  831.667     0.000     0.000
  831.833     0.000     0.000
  832.000     0.000     0.000
  832.167     0.000     0.000
  832.333     0.000     0.000
  832.500     0.000     0.000
  832.667     0.000     0.000
  832.833     0.000     0.000
  833.000     0.000     0.000
  833.167     0.000     0.000
  833.333     0.000     0.000
  833.500     0.000     0.000
  833.667     0.000     0.000
  833.833     0.000     0.000
  834.000     0.000     0.000
  834.167     0.000     0.000
  834.333     0.000     0.000
  834.500     0.000     0.000
  834.667     0.000     0.000
  834.833     0.000     0.000
  835.000     0.000     0.000
  835.167     0.000     0.000
  835.333     0.000     0.000
  835.500     0.000     0.000
  835.667     0.000     0.000
  835.833     0.000     0.000
  836.000     0.000     0.000
  836.167     0.000     0.000
  836.333     0.000     0.000
  836.500     0.000     0.000
  836.667     0.000     0.000
  836.833     0.000     0.000
  837.000     0.000     0.000
  837.167     0.000     0.000
  837.333     0.000     0.000
  837.500     0.000     0.000
  837.667     0.000     0.000
  837.833     0.000     0.000
  838.000     0.000     0.000
  838.167     0.000     0.000
  838.333     0.000     0.000
  838.500     0.000     0.000
  838.667     0.000     0.000
  838.833     0.000     0.000
  839.000     0.000     0.000
  839.167     0.000     0.000
  839.333     0.000     0.000
  839.500     0.000     0.000
  839.667     0.000     0.000
  839.833     0.000     0.000
  840.000     0.000     0.000
  840.167     0.000     0.000
  840.333     0.000     0.000
  840.500     0.000     0.000
  840.667     0.000     0.000
  840.833     0.000     0.000
  841.000     0.000     0.000
  841.167     0.000     0.000
  841.333     0.000     0.000
  841.500     0.000     0.000
  841.667     0.000     0.000
  841.833     0.000     0.000
  842.000     0.000     0.000
  842.167     0.000     0.000
  842.333     0.000     0.000
  842.500     0.000     0.000
  842.667     0.000     0.000
  842.833     0.000     0.000
  843.000     0.000     0.000
  843.167     0.000     0.000
  843.333     0.000     0.000
  843.500     0.000     0.000
  843.667     0.000     0.000
  843.833     0.000     0.000
  844.000     0.000     0.000
  844.167     0.000     0.000
  844.333     0.000     0.000
  844.500     0.000     0.000
  844.667     0.000     0.000
  844.833     0.000     0.000
  845.000     0.000     0.000
  845.167     0.000     0.000
  845.333     0.000     0.000
  845.500     0.000     0.000
  845.667     0.000     0.000
  845.833     0.000     0.000
  846.000     0.000     0.000
  846.167     0.000     0.000
  846.333     0.000     0.000
  846.500     0.000     0.000
  846.667     0.000     0.000
  846.833     0.000     0.000
  847.000     0.000     0.000
  847.167     0.000     0.000
  847.333     0.000     0.000
  847.500     0.000     0.000
  847.667     0.000     0.000
  847.833     0.000     0.000
  848.000     0.000     0.000
  848.167     0.000     0.000
  848.333     0.000     0.000
  848.500     0.000     0.000
  848.667     0.000     0.000
  848.833     0.000     0.000
  849.000     0.000     0.000
  849.167     0.000     0.000
  849.333     0.000     0.000
  849.500     0.000     0.000
  849.667     0.000     0.000
  849.833     0.000     0.000
  850.000     0.000     0.000
  850.167     0.000     0.000
  850.333     0.000     0.000
  850.500     0.000     0.000
  850.667     0.000     0.000
  850.833     0.000     0.000
  851.000     0.000     0.000
  851.167     0.000     0.000
  851.333     0.000     0.000
  851.500     0.000     0.000
  851.667     0.000     0.000
  851.833     0.000     0.000
  852.000     0.000     0.000
  852.167     0.000     0.000
  852.333     0.000     0.000
  852.500     0.000     0.000
  852.667     0.000     0.000
  852.833     0.000     0.000
  853.000     0.000     0.000
  853.167     0.000     0.000
  853.333     0.000     0.000
  853.500     0.000     0.000
  853.667     0.000     0.000
  853.833     0.000     0.000
  854.000     0.000     0.000
  854.167     0.000     0.000
  854.333     0.000     0.000
  854.500     0.000     0.000
  854.667     0.000     0.000
  854.833     0.000     0.000
  855.000     0.000     0.000
  855.167     0.000     0.000
  855.333     0.000     0.000
  855.500     0.000     0.000
  855.667     0.000     0.000
  855.833     0.000     0.000
  856.000     0.000     0.000
  856.167     0.000     0.000
  856.333     0.000     0.000
  856.500     0.000     0.000
  856.667     0.000     0.000
  856.833     0.000     0.000
  857.000     0.000     0.000
  857.167     0.000     0.000
  857.333     0.000     0.000
  857.500     0.000     0.000
  857.667     0.000     0.000
  857.833     0.000     0.000
  858.000     0.000     0.000
  858.167     0.000     0.000
  858.333     0.000     0.000
  858.500     0.000     0.000
  858.667     0.000     0.000
  858.833     0.000     0.000
  859.000     0.000     0.000
  859.167     0.000     0.000
  859.333     0.000     0.000
  859.500     0.000     0.000
  859.667     0.000     0.000
  859.833     0.000     0.000
  860.000     0.000     0.000
  860.167     0.000     0.000
  860.333     0.000     0.000
  860.500     0.000     0.000
  860.667     0.000     0.000
  860.833     0.000     0.000
  861.000     0.000     0.000
  861.167     0.000     0.000
  861.333     0.000     0.000
  861.500     0.000     0.000
  861.667     0.000     0.000
  861.833     0.000     0.000
  862.000     0.000     0.000
  862.167     0.000     0.000
  862.333     0.000     0.000
  862.500     0.000     0.000
  862.667     0.000     0.000
  862.833     0.000     0.000
  863.000     0.000     0.000
  863.167     0.000     0.000
  863.333     0.000     0.000
  863.500     0.000     0.000
  863.667     0.000     0.000
  863.833     0.000     0.000
  864.000     0.000     0.000
  864.167     0.000     0.000
  864.333     0.000     0.000
  864.500     0.000     0.000
  864.667     0.000     0.000
  864.833     0.000     0.000
  865.000     0.000     0.000
  865.167     0.000     0.000
  865.333     0.000     0.000
  865.500     0.000     0.000
  865.667     0.000     0.000
  865.833     0.000     0.000
  866.000     0.000     0.000
  866.167     0.000     0.000
  866.333     0.000     0.000
  866.500     0.000     0.000
  866.667     0.000     0.000
  866.833     0.000     0.000
  867.000     0.000     0.000
  867.167     0.000     0.000
  867.333     0.000     0.000
  867.500     0.000     0.000
  867.667     0.000     0.000
  867.833     0.000     0.000
  868.000     0.000     0.000
  868.167     0.000     0.000
  868.333     0.000     0.000
  868.500     0.000     0.000
  868.667     0.000     0.000
  868.833     0.000     0.000
  869.000     0.000     0.000
  869.167     0.000     0.000
  869.333     0.000     0.000
  869.500     0.000     0.000
  869.667     0.000     0.000
  869.833     0.000     0.000
  870.000     0.000     0.000
  870.167     0.000     0.000
  870.333     0.000     0.000
  870.500     0.000     0.000
  870.667     0.000     0.000
  870.833     0.000     0.000
  871.000     0.000     0.000
  871.167     0.000     0.000
  871.333     0.000     0.000
